6878.137, 0.0, 0.0, 0.0, 7.058287389356337, 2.851733214781523, 6878.136998952399, 0.11130484420262816, 0.044970076120357985, -0.0001328650822095228, 7.0582873882812995, 2.851733214347179, 
6878.132787250742, 7.049014111674057, 2.8479865673984306, -0.00842549766429062, 7.049011233401016, 2.847985404500636, 6878.132653338089, 7.169590723281925, 2.8967026807103484, -0.00855836265029029, 7.058282928847932, 2.8517314126191464, 
6878.120160061373, 14.088747757541755, 5.692223583223126, -0.016839931815770905, 7.039726453974325, 2.8442341101111586, 6878.119882230593, 14.227867819841194, 5.748431736931919, -0.01698384973461539, 7.058269823243035, 2.851726117611063, 
6878.099129485932, 21.119192331115467, 8.532707570227371, -0.025243306868420898, 7.030433073747299, 2.840479340772783, 6878.098685645556, 21.286127487716048, 8.600153751507905, -0.025409316014197447, 7.058248071482662, 2.8517173293294142, 
6878.069706573982, 28.14033924853884, 11.369435060308081, -0.03363562734406486, 7.021131115356055, 2.836721105631093, 6878.06906360894, 28.344361080763452, 11.451865231169766, -0.033834751168074634, 7.05821767359346, 2.8517050477849666, 
6878.031902370503, 35.15217994855174, 14.202402594491637, -0.04201689787207965, 7.011820601401475, 2.8329594138174388, 6878.031016157035, 35.402559952872316, 14.303562682661871, -0.042260144875323216, 7.058178629612665, 2.8516892729927643, 
6877.985672794989, 42.16397758825326, 17.035352731180105, -0.05044224395541655, 7.0117732464614875, 2.8329402811797606, 6877.984543336445, 42.460715457974075, 17.15524261274577, -0.050685486815070256, 7.058130939588105, 2.8516700049721315, 
6877.931017902649, 49.17572357840379, 19.868282000095423, -0.05886752987099214, 7.011717302309076, 2.8329176782750043, 6877.929645204101, 49.518818950053294, 20.006901528204477, -0.059110766666506165, 7.058074603578199, 2.8516472437466707, 
6877.867937758608, 56.1874093298212, 22.701186930982743, -0.06729274570341219, 7.011652769006358, 2.832891605128266, 6877.8663218272495, 56.57686178315824, 22.858535935846746, -0.06753597410889747, 7.0580096216519586, 2.851620989344264, 
6877.796432437908, 63.199026253390095, 25.5340640536142, -0.07571788153734846, 7.011579646624732, 2.832862061768394, 6877.7945732834605, 63.634835311411514, 25.71014234251136, -0.07596109882159942, 7.057935993888984, 2.8515912417970726, 
6877.716502025505, 70.21056576007115, 28.36690989779264, -0.08414292745754744, 7.011497935244878, 2.832829048227984, 6877.714399660624, 70.69273088902058, 28.561717255071393, -0.08438613048406854, 7.057853720379469, 2.851558001141537, 
6877.628146616269, 77.22201926091033, 31.199720993355392, -0.0925678735488392, 7.01140763495676, 2.832792564543384, 6877.625801056949, 77.7505398702884, 31.413257180438507, -0.09281105877587541, 7.057762801224195, 2.8515212674183754, 
6877.531366314988, 84.23337816704823, 34.032493870178, -0.10099270989614609, 7.011308745859623, 2.8327526107546914, 6877.528777580968, 84.80825360962405, 34.26475862556722, -0.10123587337671718, 7.0576632365345375, 2.851481040672587, 
6877.4261612363625, 91.24463388972931, 36.865225058177984, -0.10941742658449151, 7.01120126806199, 2.832709186905753, 6877.423329351533, 91.86586346155322, 37.11621809745918, -0.10966056396643027, 7.057555026432462, 2.851437320953448, 
6877.31253150501, 98.25577784031121, 39.69791108731858, -0.11784201369900874, 7.011085201681671, 2.8326622930441663, 6877.309456497813, 98.9233607807289, 39.96763210316747, -0.11808512022500309, 7.057438171050523, 2.851390108314515, 
6877.190477255461, 105.26680143027403, 42.5305484876125, -0.1262664613249496, 7.010960546845753, 2.8326119292212786, 6877.1871591593, 105.9807369219419, 42.81899714980084, -0.12650953183258853, 7.057312670531866, 2.851339402813622, 
6877.059998632161, 112.27769607122954, 45.36313378912569, -0.13469075954769333, 7.010827303690609, 2.8325580954921867, 6877.056437485805, 113.0379832401315, 45.67030974452805, -0.13493378846951673, 7.057178525030227, 2.851285204512882, 
6876.921095789472, 119.28845317493061, 48.19566352198105, -0.14311489845275527, 7.010685472361887, 2.8325007919157383, 6876.917291637458, 120.095091090396, 48.521566394582074, -0.1433578798163076, 7.057035734709931, 2.8512275134786873, 
6876.773768891667, 126.29906415328033, 51.028134216362204, -0.15153886812579567, 7.0105350530145225, 2.8324400185545304, 6876.76972178471, 127.15205182800331, 51.37276360726444, -0.1517817955536836, 7.056884299745895, 2.851166329781708, 
6876.618018112936, 133.3095204183414, 53.86054240251726, -0.1599626586526285, 7.0103760458127296, 2.832375775474909, 6876.613728108327, 134.20885680840158, 54.22389788994949, -0.16020552536258226, 7.056724220323622, 2.851101653496893, 
6876.453843637382, 140.31981338234536, 56.69288461076254, -0.1683862601192301, 7.010208450930003, 2.8323080627469714, 6876.4493107994, 141.26549738722971, 57.074965750088644, -0.16862905892416888, 7.056555496639206, 2.8510334847034695, 
