6876.45238641025, 140.43107286947836, 56.737836361437246, -0.16847455560360972, 7.019479518179674, 2.8360538170573197, 
6876.098590577451, 154.46967639112964, 62.40980035828616, -0.1853211371644283, 7.019118271048479, 2.8359078637423094, 
6875.711102448187, 168.50752302550677, 68.08145855282632, -0.20216683856601847, 7.018722630209379, 2.835748014467301, 
6875.289923862676, 182.54454398673886, 73.7527831537619, -0.219011579857027, 7.018292597420934, 2.8355742699428004, 
6874.835056821318, 196.58067049131466, 79.42374637075046, -0.23585528108745238, 7.017828174594038, 2.8353866309408575, 
6874.346503484325, 210.6158337606989, 85.09432041546002, -0.25269786231248736, 7.017329363792272, 2.8351850982952143, 
6873.824266171715, 224.64996502134144, 90.76447750157261, -0.2695392435925326, 7.016796167231909, 2.8349696729013028, 
6873.268347363317, 238.6829955046771, 96.43418984478443, -0.2863793449931971, 7.016228587281912, 2.8347403557162454, 
6872.678749698768, 252.71485644712524, 102.1034296628055, -0.3032180865852971, 7.015626626463934, 2.8344971477588574, 
6872.055475977512, 266.7454790900913, 107.77216917536036, -0.3200553884448582, 7.01499028745232, 2.834240050109643, 
6871.398529158804, 280.7747946799647, 113.44038060418724, -0.33689117065311297, 7.014319573074103, 2.833969063910799, 
6870.707912359549, 294.8027344712496, 119.10803617430288, -0.35372535330220467, 7.013614486311629, 2.8336841903672703, 
6869.9836287641065, 308.829229853094, 124.77510816512373, -0.3705578567297098, 7.012875030412822, 2.8333854307913033, 
6869.225681777424, 322.8542121210406, 130.4415688182472, -0.38738860110801676, 7.012101208706302, 2.833072786527749, 
6868.434075020203, 336.8776124978468, 136.10739034586354, -0.4042175064697536, 7.011293024605139, 2.832746258955576, 
6867.608812271564, 350.8993622192978, 141.77254496542653, -0.42104449286182155, 7.01045048167607, 2.8324058495158404, 
6866.749897469048, 364.91939253420617, 147.43700489965346, -0.43786948034539486, 7.009573583639513, 2.832051559711688, 
6865.857334708618, 378.9376347044124, 153.1007423765251, -0.45469238899592124, 7.008662334369552, 2.83168339110835, 
6864.931128244654, 392.954020004784, 158.76372962928565, -0.47151313890312085, 7.007716737893945, 2.831301345333148, 
6863.97128248996, 406.96847972321706, 164.42593889644297, -0.4883316501709878, 7.006736798394127, 2.83090542407549, 
6862.9778020157555, 420.98094516063463, 170.08734242176834, -0.5051478429177888, 7.005722520205201, 2.830495629086871, 
6861.950691551683, 434.99134763098715, 175.74791245429645, -0.5219616372760634, 7.0046739078159455, 2.830071962180876, 
6860.889955985805, 448.9996184612537, 181.40762124832582, -0.5387729533926254, 7.003590965868811, 2.8296344252331767, 
6859.795600364601, 463.00568899144014, 187.066441063418, -0.5555817114285605, 7.0024736991599195, 2.829183020181532, 
6858.667629892976, 477.0094905745799, 192.72434416439833, -0.5723878315592278, 7.001322112639068, 2.82871774902579, 
6857.50604993425, 491.01095457673483, 198.3813028213558, -0.5891912339742603, 7.000136211409726, 2.828238613827885, 
6856.310866010165, 505.0100123769937, 204.03728930964266, -0.6059918388775635, 6.998916000729033, 2.8277456167118413, 
6855.082083800883, 519.0065953674726, 209.6922759098744, -0.6227895664873152, 6.9976614860078055, 2.827238759863769, 
6853.819709144987, 533.0006349533166, 215.34623490793078, -0.6395843370359682, 6.99637267281053, 2.8267180455318677, 
6852.523748039479, 546.9920625526967, 220.99913859495402, -0.6563760707702462, 6.995049566855368, 2.826183476026423, 
